"symbol","name","price"
"BTYU11.SA","FII BTYU    CI  ER","8.97"
"NGRD3.SA","Neogrid Participações S.A.","29.15"
"AJFI11.SA","Capitania Malls Fundo De Investimento Imobiliario","8.21"
"PQDP11.SA","Parque Dom Pedro Shopping Center Fund","2,417.00"
"DAMT11.SA","Diamante Fundo Investimento Imobiliario","14.05"
"ETER3.SA","Eternit S.A.","4.02"
"NSLU11.SA","Hospital Nossa Senhora De Lourde Fund","191.40"
"ENJU3.SA","Enjoei S.A.","1.18"
"LPSB3.SA","LPS Brasil - Consultoria de Imóveis S.A.","1.74"
"VVMR11.SA","FII MULT RENCI  EA","84.97"
"AROA11.SA","FII AROA    CI","1.16"
"FHER3.SA","Fertilizantes Heringer S.A.","4.32"
"BTRA11.SA","Fundo De Investimento Imobiliario Btg Pactual Terras Agricolas","67.40"
"APXM11.SA","Fundo De Investimento Imobiliario Apex Malls - FII","79.99"
"HBCR11.SA","Fundo De Investimento Imobiliario Hbc Renda Urbana","137.96"
"AHEB3.SA","São Paulo Turismo S.A.","25.00"
"GRUL11.SA","Icatu Vanguarda Gru Logistico Fundo De Investimento Imobiliario Responsabilidade Limitada","8.60"
"BGRB11.SA","FII BGRB    CI","108.90"
"FLMA11.SA","Unitas DTVM S.A.","150.00"
"BALM4.SA","Baumer S.A.","20.97"
"VXXV11.SA","VX XVI - Fundo De Investimento Imobiliario","740.00"
"MIDW11.SA","Midway Mall Fundo De Investimento ImobiliaRio Responsabilidade Limitada","10.67"
"HSAF11.SA","Hsi Ativos Financeiros Fundos Investimentos Imoliarios","79.62"
"CJCT11.SA","Cidade Jardim Continental Tower Fundo De Investimento Imobiliario","63.99"
"TJKB11.SA","Tjk Renda Imobiliaria Fundo De Investimento Imobiliario","261.52"
"GAME11.SA","Fundo De Investimento Imobiliario Guardian Multiestrategia Imobiliaria I","8.88"
"HAAA11.SA","Hedge Aaa Fundo De Investimento Imobiliario","55.57"
"MCEM11.SA","FII MCEM    CI","64.62"
"BLOG11.SA","FII BLOG    CI","7.51"
"JSCR11.SA","FII JSCR    CI","8.29"
"FVPQ11.SA","FVPQ - Fii V Parque","65.35"
"BMKS3.SA","Bicicletas Monark S.A.","385.82"
"LPLP11.SA","FII LAGO PDRCI","300.00"
"MNDL3.SA","Mundial S.A. - Produtos de Consumo","17.50"
"LUXM4.SA","Trevisa Investimentos S.A.","4.08"
"SPXS11.SA","Fundo De Investimento Imobiliario - Spx Syn Multiestrategia","8.38"
"SNEL11.SA","Fundo De Investimento Imobiliario Suno Energias Limpas","8.55"
"BBRC11.SA","BB Renda Corporativa Fundo de Investimento Imobiliário - FII","105.70"
"BIED3.SA","Bahema Educação S.A.","6.28"
"BLUE11.SA","FII BLUE    CI","188.00"
"CXAG11.SA","Fundo De Investimento Imobiliario Caixa Agencias","78.19"
"G2DI33.SA","G2D Investments, Ltd.","1.40"
"GLPF11.SA","Galapagos Feeder Logistico Fundo De Investimento ImobiliãRio Responsabilidade Limitada","106.55"
"VSHO11.SA","FII Votorantim shopping","76.02"
"WDCN3.SA","WDC NETWORKSON      NM","2.51"
"VPPR11.SA","Xp Properties Fundo De Investimento Imobiliario","21.55"
"RDLI11.SA","FII RDLI    CI","94.00"
"ALZC11.SA","Alianza Crédito Imobiliário Fundo De Investimento Imobiliário","7.77"
"VIUR11.SA","Vinci Imoveis Urbanos Fundo De Investimento Imobiliario","5.75"
"AERI3.SA","Aeris Indústria e Comércio de Equipamentos para Geração de Energia S.A.","2.51"
"FPAB11.SA","Fundo de Investimento Imobiliário Projeto Água Branca","204.00"
"RCSL3.SA","Recrusul S/A","0.71"
"BLCA11.SA","Bluemacaw Catuai Triple A Fundo De Investimento Imobiliario","95.00"
"RBHY11.SA","Rio Bravo Credito Imobiliario High Yield Fundo De Investimento Imobiliario - FII","80.00"
"CXCI11.SA","Fundo De Investimento Imobiliario Caixa Carteira Imobiliaria","73.38"
"RBHG11.SA","Rio Bravo Credito Imobiliario IV Fundo De Investimento Imobiliario - FII","69.45"
"RCSL4.SA","Recrusul S/A","1.03"
"FLRP11.SA","Fundo de Investimento Imobiliário - FII Floripa Shopping","20.81"
"VVCO11.SA","XTED - TRX Edificios Corporativos Fundo Invest Imobiliario FII Fund","14.94"
"CYCR11.SA","Cyrela Credito - Fundo De Investimento Imobiliario","9.06"
"BLMG11.SA","Bluemacaw Logastica Fundo De Investimento ImobiliaRio","33.83"
"KIVO11.SA","Kilima Volkano Recebiveis Imobiliarios Fundo De Investimento Imobiliario","64.30"
"ARRI11.SA","Fundo De Investimento Imobiliario Atrio Reit Recebiveis Imobiliarios","6.89"
"FIGS11.SA","Fundo de Investimento Imobiliário General Shopping Ativo e Renda - FII","49.99"
"SAPI11.SA","Santander Títulos Imobiliarios Fundo De Investimento Imobiliario","9.18"
"GSRF11.SA","GALAPAGOS SP SURF FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA","108.35"
"RPMG3.SA","Refinaria de Petróleos de Manguinhos S.A.","2.08"
"AZPL11.SA","FII AZPL    CI","7.68"
"RNGO11.SA","Fundo de Investimento Imobiliário Rio Negro","51.29"
"AZEV3.SA","Azevedo & Travassos S.A.","0.23"
"RBIR11.SA","Rb Capital Desenvolvimento Residencial IV Fundo De Investimento Imobiliario - FII","88.90"
"ADMF3.SA","CIABRASF - Cia. Brasileira de Serviços Financeiros S/A","23.00"
"VCRI11.SA","Vinci Credit Securities Fundo De Investimento Imobiliario","7.53"
"PATC11.SA","Patria Edificios Corporativos Fundo Investimento Imobiliario Fii","38.35"
"SOND6.SA","Sondotécnica Engenharia de Solos S.A.","53.76"
"FAMB11.SA","Fundo de Investimento Imobiliario Edificio Almirante Barroso","1,058.00"
"VCRR11.SA","Vectis Renda Residencial Fundo De Investimento Imobiliario","64.46"
"FYTO11.SA","Fii Nch Brasil Recebiveis Imobiliarios Para Fii Fyto Recebiveis Imob","8.41"
"AVLL3.SA","Alphaville S.A.","0.65"
"PDTC3.SA","Padtec Holding S.A.","1.58"
"EURO11.SA","Coinvalores Dtvm Ltda.","327.01"
"FIIP11.SA","FII RB CAP ICI","134.79"
"HGBL11.SA","FII HGBL    CI","9.25"
"HOOT4.SA","Hotéis Othon S.A.","6.71"
"IFCM3.SA","Infracommerce CXaaS S.A.","0.94"
"IRIM11.SA","Iridium Fundo De Investimento Imobiliario","63.51"
"PMIS11.SA","Paramis Hedge Fund Fundo De Investimento Imobiliario - Fii","8.22"
"HOFC11.SA","Hedge Office Income Fundo De Investimento Imobiliario","31.76"
"ICNE11.SA","FII ICNE    CI  ERA","1,000.00"
"RSPD11.SA","RB Capital Desenvolvimento Residencial III Fundo De Investimento Imobillario - FII","800.50"
"RELG11.SA","Fundo De Investimento Imobiliario Rec Logistaca","63.18"
"WTSP11.SA","Fundo De Investimento Imobiliario Ourinvest Re I","64.00"
"STYI11.SA","Strivo Yield Fundo De Investimento Imobiliario Responsabilidade Limitada","1,344.00"
"ZAVI11.SA","Zavit Real Estate Fund Fundo De Investimento Imobiliario","9.73"
"HJCT11.SA","FII HJCT    CI","115.00"
"FAED11.SA","Fundo de Investimento Imobiliário - FII Anhanguera Educacional","163.35"
"MAGM11.SA","FII MAGM    CI  ER","10.00"
"HUCG11.SA","Fundo De Investimento Imobiliario Hospital Unimed Campina Grande","98.99"
"FISC11.SA","Fundo De Investimento Imobiliário SC  401","65.00"
"BIPD11.SA","Brio Real Estate IV - Fundo De Investimento Imobiliario - Fund","989.33"
"AZEV4.SA","Azevedo & Travassos S.A.","0.18"
"AZTE3.SA","Azevedo & Travassos Energia S.A.","0.31"
"UCAS3.SA","Unicasa Indústria de Móveis S.A.","1.59"
"ATSA11.SA","Cshg Atrium Shopping Santo Andr Fundo De Investimento Imobilirio Fii","57.79"
"GLCR11.SA","FII GLCR    CI  ER","100.17"
"BMLC11.SA","Fundo de Investimento Imobiliário Rio Bravo Renda Corporativa","100.00"
"CEDO3.SA","Companhia de Fiação e Tecidos Cedro e Cachoeira S.A.","9.85"
"GCRI11.SA","Galapagos Recebiveis Imobiliarios Fundo De Investimento Imobiliario","67.09"
"ARND3.SA","Arandu Investimentos S.A.","0.69"
"TCSA3.SA","Tecnisa S.A.","1.32"
"HCHG11.SA","Hectare Recebiveis High Grade Fundo De Investimento Imobiliario  Fii","80.10"
"EQIR11.SA","Eqi Recebiveis Imobiliarios Fundo De Investimento Imobiliario","8.61"
"NEWU11.SA","Renda de Escritorios Fundo de Investimento Imobiliario - Cotas Fundo","104.50"
"KEVE11.SA","Even II Kinea Fundo De Investimento Imobiliario","630.00"
"SEQR11.SA","Sequoia III Renda Imobiliaria - Fundo De Investimento Imobiliaria","55.16"
"TRAD3.SA","TC S.A.","2.31"
"RBRI11.SA","Fundo De Investimento Imobiliario - FII RBR Desenvolvimento III","649.00"
"LMAI11.SA","Domo Fundo de Investimento Imobiliário - FII","37.00"
"JFLL11.SA","JFL Living Fundo De Investimento Imobiliario","59.80"
"BRIP11.SA","Brio Real Estate III - Fundo De Investimento Imobiliario","416.11"
"EGDB11.SA","FII EGDB    CI","1,216.20"
"BMIN4.SA","Banco Mercantil de Investimentos S.A.","18.25"
"CEDO4.SA","Companhia de Fiação e Tecidos Cedro e Cachoeira S.A.","8.00"
"INRD11.SA","Inter Residence Fundo DE Investimento Imobiliario FII","77.50"
"BLMO11.SA","Bluemacaw Office Fund Ii - Fundo De Investimento Imobiliario","87.80"
"TOKY3.SA","GRUPO TOKY  ON      NM","0.40"
"WEST3.SA","Westwing Comércio Varejista S.A.","7.65"
"TMPS11.SA","Itau Tempus Fundo De Investimento Imobiliario","85.87"
"ZAGH11.SA","Zagros Multiestrategia Fundo De Investimento Imobiliario","9.44"
"HDEL11.SA","Hedge Desenvolvimento Logistico Fundo De Investimento Imobiliario","99.45"
"RBRS11.SA","Rio Bravo Renda Residencial Fundo De Investimentos Imobiliario","47.88"
"CEOC11.SA","Fundo de Investimento Imobiliário FII CEO Cyrela Fund","43.65"
"FIGE3.SA","Investimentos Bemge S.A.","33.00"
"JPPA11.SA","JPP Capital Recebíveis Imobiliários Fundo de Investimento Imobiliário","86.03"
"RBRD11.SA","RB Capital Renda II Fundo de Investimento Imobiliário - FII","40.95"
"CXCE11.SA","Fundo de Investimento Caixa Cedae","42.99"
"LRDI11.SA","FII LEBLON  CI  ER","198.00"
"SPTW11.SA","Sp Downtown Fundo de Investimento Imobiliário - FII","40.49"
"PMAM3.SA","Paranapanema S.A.","0.52"
"SNME11.SA","Suno Multiestrategia Fundo De Investimento Imobiliario","9.65"
"ARXD11.SA","Arx Dover Recebiveis Fundo De Investimento Imobiliario","7.90"
"VOTS11.SA","Votorantim Securities Master Fundo Investimento Imobiliario Fii","85.48"
"MAXR11.SA","Fundo De Investimentos Imobiliarios - Max Ret","61.90"
"ALMI11.SA","Fundo De Investimento Imobiliario Torre Almirante","620.00"
"EXES11.SA","Exes Fundo De Investimento Imobiliario","9.24"
"ITIT11.SA","Ifi E Inter Fundo De Investimento Imobiliario","72.84"
"DVFF11.SA","Fundo De Investimento Imobiliario - Devant Fundo De Fundos Imobiliarios","5.83"
"INEP3.SA","Inepar S.A. Indústria e Construções","1.27"
"ERPA11.SA","Europa 105 Fundo Investimento Imobiliario","126.10"
"FLCR11.SA","Faria Lima Capital Recebiveis Imobiliarios I FII","95.03"
"VSLH11.SA","Versalhes Recebiveis Imobiliarios - Fundo De Investimento Imobiliario","1.99"
"OIBR3.SA","Oi S.A.","0.18"
"GFDL11.SA","FII GFDL    CI","112.54"
"HCRI11.SA","Fundo de Investimento Imobiliário - FII Hospital da Criança","283.91"
"INEP4.SA","Inepar S.A. Indústria e Construções","1.24"
"WPLZ11.SA","Fundo Investec IMB Shopping West Plaza Fund","50.00"
"CBOP11.SA","Castello Branco Off Park Fund In Im","39.00"
"LSOP11.SA","FII LSOP    CI","10.48"
"CNES11.SA","Fundo De Investimento Imobiliario Bm Cenesp - Fii - Inicio De Negociacao","1.59"
"GLOG11.SA","Genial Logistica Fundo De Investimento Imobiliario","71.39"
"CRFF11.SA","Caixa Rio Bravo Fundo De Fundos De Investimento Imobiliario II-Cotas","77.42"
"EDGA11.SA","Fundo de Investimento Imobiliario - FII Edificio Galeria","13.99"
"ATED3.SA","ATOM EDUC   ON","2.27"
"NAUI11.SA","Ten Desenvolvimento Fundo De Investimento Imobiliario","984.02"
"EMET11.SA","Emet Multiestrategia Fundo De Investimento I Mobiliario Responsabilidade Limitada","10.00"
"PDBM11.SA","FII PDBM    CI  ER","115.00"
"RZLC11.SA","FII RZLC    CI","1,010.69"
"MWET4.SA","Wetzel S.A.","24.50"
"PLAS3.SA","Plascar Participações Industriais S.A.","3.99"
"IBCR11.SA","Fundo De Investimento Imobiliario De Cri Integral Brei","50.94"
"EPAR3.SA","Embpar Participacoes S.A.","3.21"
"ITIP11.SA","Ifi D Inter Fundo De Investimento Imobiliario","63.18"
"NAVT11.SA","Navi Imobiliario Total Return Fundos De Investimento Imobiliario","76.88"
"HOSI11.SA","Fundo De Investimento Imobiliario Housi","82.02"
"SJAU11.SA","Sj Au Logistica Fundo De Investimento Imobiliario","5.70"
"DAYM11.SA","Daycoval Real Estate Multiestrategia Fundo De Investimento Imobiliario De Resp Ltd.","4.13"
"GFSA3.SA","Gafisa S.A.","1.80"
"ASRF11.SA","Asa Retrofits I Fundo De Investimento Imobiliario","10,974.00"
"RCRI11.SA","Real Investor Recebiveis Imobiliários Fundo De Investimento Imobiliario Responsabilidade Limitada","102.10"
"BIPE11.SA","FII BRIO V  CI","1,000.00"
"BNFS11.SA","Banrisul N Front Fund Investment IMO FII Fund","56.30"
"DOTZ3.SA","Dotz S.A.","2.94"
"LUPA3.SA","Lupatech S.A.","0.82"
"APTO11.SA","Navi Residencial Fundo De Investimento Imobiliario","8.21"
"AGXY3.SA","AgroGalaxy Participações S.A.","2.23"
"BIME11.SA","Brio Multiestrategia - Fundo De Investimento Imobiliario","6.37"
"RECD11.SA","FII RECD    CI","6.65"
"CPSH11.SA","Capitania Shoppings Fundo De Investimento Imobiliario","10.64"
"MGEL4.SA","Mangels Industrial S.A.","6.10"
"FIXX11.SA","Fator IFIX Fundo Investimento Imobiliario - FII - Cotas Fund","95.28"
"TRXY11.SA","TRX Hedge Fund Fundo De Investimento Imobiliario - Responsabilidade Limitada","9.24"
"RSID3.SA","Rossi Residencial S.A.","1.73"
"NCRI11.SA","Navi Credito Imobiliario - Fundo De Investimento Imobiliario","8.76"
"OCRE11.SA","Octo Fundo De Investimento Imobiliario","79.51"
"SHOW3.SA","T4F Entretenimento S.A.","4.95"
"ZAVC11.SA","Zavit Credito Imobiliario - Fundo De Investimento Imobiliario","9.31"
"CARE11.SA","Brazilian Graveyard Death Care Services Fundo Investimento Imobiliario - Fii","4.59"
"PABY11.SA","Fundo de Investimento Imobiliário Panamby","43.00"
"IMMB11.SA","FII IMMB    CI  ES","170.00"
"DAMA11.SA","FII DAMA    CI","6.99"
"BRIM11.SA","Brio Real Estate II - Fundo De Investimento Imobiliario - FII","254.00"
"EDFO11.SA","Fundo de Investimento Imobiliário Edifício Ourinvest","125.99"
"RECT11.SA","Fundo De Investimento Imobiliario - FII UBS Office","39.56"
"INDE11.SA","FII INDE    CI","89.15"
"HAGA3.SA","HAGA S/A Indústria e Comércio","2.57"
"GCDL11.SA","FII GCDL    CI","119.36"
"DPRO11.SA","Devant Properties Fundo De Investimento Imobiliario","6.11"
"NUTR3.SA","Nutriplant Indústria e Comércio S/A","2.30"
"HGIC11.SA","Hgi Creditos Imobiliarios Fundo De Investimento","64.09"
"DTCY3.SA","DTCOM - Direct to Company S.A.","2.64"
"XPSF11.SA","XP Selection Fundo De Fundos De Investimento Imobiliario - FII","6.75"
"SMRE11.SA","FII SMRE    CI","65.02"
"BBFO11.SA","BB Fundos De Fundos - Fundo De Investimento Imobiliario","72.33"
"AFHF11.SA","AF Invest Real Estate Multiestrategia Fundo De Investimento Imobiliario Responsabilidade Limitada","10.00"
"ESTR3.SA","Manufatura de Brinquedos Estrela S.A.","3.01"
"RBVA11.SA","Fundo Invest Imobiliario Agencias Caixa - FII Fund","9.81"
"RBOP11.SA","Fundo De Investimento Imobiliário Mercantil Do Brasil-fii -Inicio","223.11"
"CTXT11.SA","Fundo Invest Imobiliario Centro Textil Internacional - Cotas Fund","5.70"
"FIVN11.SA","Vida Nova Fundo Investimento Immobiliere","2.29"
"TELM11.SA","Tellus Multiestrategia Fundo De Investimento Imobiliario","9.93"
"PEMA11.SA","Performa Real Estate Fundo De Investimento Imobiliario","38.00"
"EIRA11.SA","FII EIRA    CI","104.55"
"HAGA4.SA","HAGA S/A Indústria e Comércio","1.47"
"RMBS11.SA","Rec Master Fundo De Cri Cotas Amortizaveis Fundo De Investimento Imobiliario - Responsabilidade Ltd","8.45"
"CTAX3.SA","Contax Participações S.A.","0.76"
"NORD3.SA","Nordon Indústrias Metalúrgicas S/A","3.00"
"PPLA11.SA","PPLA Participations Ltd.","0.47"
"FICT3.SA","Fictor Alimentos S.A.","0.45"
"VIVR3.SA","Viver Incorporadora e Construtora S.A.","0.40"
"SNSY5.SA","Sansuy S.A.","2.46"
"XPCM11.SA","XP Corporate Macaé Fundo de Investimento Imobiliário - FII","7.85"
"FMOF11.SA","Fundos de Investimento Imobiliário Memorial Office Of Cotas","37.01"
"CXTL11.SA","Fundo De Investimento Imobiliário Caixa Trx Logística Renda","337.08"
"LRED11.SA","FII LRED    CI","12.34"
"PATA11.SA","Patagonia Capital Multiestrategia Fundo De Investimento Imobiliario","9.80"
"CTSA4.SA","Companhia Tecidos Santanense Ltda.","1.85"
"MGHT11.SA","Fundo De Investimento Imobiliario Mogno Hoteis","12.32"
"TRPL11.SA","Pafil Permuta Fundo De Investimento Imobiliario Responsabilidade Limitada","1.05"
"CTSA3.SA","Companhia Tecidos Santanense Ltda.","2.15"
"BDLL4.SA","Bardella S.A. Indústrias Mecânicas","6.76"
"SCPF11.SA","Scp Fundo De Investimento NPV","2.70"
"BDLL3.SA","Bardella S.A. Indústrias Mecânicas","7.01"
"RVEE3.SA","REVEE       ON      NM","1.10"
"APXR11.SA","FII APXR    CI","100.00"
"CXRI11.SA","CXFI - Caixa Rio Bravo Fundo Fundos","67.71"
"BSLT11.SA","Fundo De Investimentos Imobiliarios De Permuta Financeira Lote5 Senior Responsabilidade Limitada","73.01"
"JFEN3.SA","João Fortes Engenharia S.A.","0.75"
"APXU11.SA","FII APXU    CI","94.50"
"ONDA11.SA","Onda Invest Multiestratégia Fundo de Investimento Imobiliário Responsabilidade Limitada","9.11"
"URHF11.SA","Urca Hedge Fund Estrategia Imobiliaria Fundo De Investimento Imobiliario – Responsabilidade Ltd.","74.15"
"NEXP3.SA","Nexpe Participações S.A.","2.81"
"PDGR3.SA","PDG Realty S.A. Empreendimentos e Participações","2.25"
"YUFI11.SA","Yuca Fundo De Investimento Imobiliario","15.00"
"RENV11.SA","Cpv Energia Fundo De Investimento Imobiliario Responsabilidade Limitada","6.92"
"PRSV11.SA","Fundo de Investimento Imobiliário Presidente Vargas","32.71"
"TXRX4.SA","Têxtil Renauxview S.A.","1.57"
"KNRE11.SA","Kinea II Real Estate Equity Fundo de Investimento Imobiliário","0.34"
"PLRI11.SA","Polo Fundo de Investimento Imobiliario – FII Recebiveis Imobiliarios IMO - Cotas Fund","6.06"
"OSXB3.SA","OSX Brasil S.A.","1.78"
"GSHP3.SA","General Shopping e Outlets do Brasil S.A.","2.96"
"RCFA11.SA","Grupo Rcfa Fundo De Investimento","0.94"
"5PRE11.SA","IT NOW PRE 5F11","49.13"
"A1PL34.SA","APPLIED DGTLDRN","144.88"
"A1PO34.SA","APOLLO GLOBLDRN","38.32"
"A1PP34.SA","APPLOVIN CO DRN","84.97"
"A2LC34.SA","Alcon Inc.","38.64"
"A2MB34.SA","Ambarella, Inc.","11.20"
"A2RE34.SA","Ares Management Corporation","56.22"
"A2RR34.SA","Arrowhead Pharmaceuticals, Inc.","40.00"
"A2RW34.SA","Arrow Electronics, Inc.","49.10"
"A2SO34.SA","Academy Sports and Outdoors, Inc.","66.45"
"A2XO34.SA","Axon Enterprise, Inc.","134.71"
"A2ZT34.SA","Azenta, Inc.","9.24"
"AADA39.SA","21SH CARDANODRE","25.68"
"AAGR11.SA","FIAGRO AAGR CI","92.52"
"AALR3F.SA","ALLIAR      ON      NM","3.96"
"AAZQ11.SA","Az Quest Sole Fundo De Investimento Nas Cadeias Produtivas Do Agronegocio - Fiagro - Imobiliario","8.18"
"ABCB10.SA","ABC BRASIL  PN  REC N2","25.29"
"ABCB10F.SA","ABC BRASIL  PN  REC N2","25.20"
"ABCB10L.SA","ABC BRASIL  PN  REC N2","25.42"
"ABCB4F.SA","ABC BRASIL  PN      N2","25.90"
"ABEV3F.SA","AMBEV S/A   ON","15.00"
"ABGD39.SA","ABDEN GOLD  DRE","113.03"
"ACWI11.SA","Trend Etf Msci Acwi Fundo De Indice","15.26"
"ACWX39.SA","BlackRock Institutional Trust Co NA","61.14"
"ADMF3F.SA","CIABRASF    ON      NM","23.00"
"ADSH11.SA","--","10.10"
"AERI3F.SA","AERIS       ON      NM","2.51"
"AETH39.SA","21SH ETHEREUDRE","41.91"
"AFLT3F.SA","AFLUENTE T  ON","7.16"
"AGRI11.SA","Bb Etf Iagro Ffs B3 Fundo De Indice","45.18"
"AGRO3F.SA","BRASILAGRO  ON      NM","20.60"
"AGRX11.SA","Fiagro Agrx","8.96"
"AGXY3F.SA","AGROGALAXY  ON      NM","2.24"
"AHEB3F.SA","SPTURIS     ON","25.00"
"AHEB5F.SA","SPTURIS     PNA","58.00"
"AHEB6F.SA","SPTURIS     PNB","50.00"
"ALLD3F.SA","ALLIED      ON      NM","7.60"
"ALOS3F.SA","ALLOS       ON      NM","30.25"
"ALPA3F.SA","ALPARGATAS  ON      N1","11.90"
"ALPA4F.SA","ALPARGATAS  PN      N1","12.59"
"ALPK3F.SA","ESTAPAR     ON      NM","4.48"
"ALUG11.SA","Investo Msci US Real Estate ETF Fundo De Investimento De Indice Investimento Exterior","39.04"
"ALUP11F.SA","ALUPAR      UNT     N2","35.00"
"ALUP3F.SA","ALUPAR      ON      N2","13.09"
"ALUP4F.SA","ALUPAR      PN      N2","11.10"
"AMAR3F.SA","LOJAS MARISAON      NM","0.87"
"AMBP3F.SA","AMBIPAR     ON      NM","0.26"
"AMER3F.SA","AMERICANAS  ON      NM","5.26"
"AMOB3F.SA","AUTOMOB     ON      NM","12.01"
"ANGV39.SA","VANECK ANGL DRE","50.10"
"ANIM3F.SA","ANIMA       ON      NM","4.30"
"AREA11.SA","Btg Pactual Teva Itbr Ipca Rendimento Fundo De Índice","103.16"
"ARGE11.SA","Investo Argentina Fundo De Índice","12.31"
"ARGT39.SA","GX ARGENTINADRE","46.73"
"ARML3F.SA","ARMAC       ON      NM","5.19"
"ARND3F.SA","ARANDU      ON      NM","0.73"
"ARRI11Q.SA","--","6.80"
"ASAI3F.SA","ASSAI       ON      NM","8.24"
"ATED3F.SA","ATOM EDUC   ON","2.22"
"AUAU3F.SA","PETZCOBASI  ON      NM","3.06"
"AUPO11.SA","Btg Pactual Teva Auvp Itbr Liquidez Fundo De Indice","103.69"
"AURE3F.SA","AUREN       ON      NM","11.80"
"AURO11.SA","Buena Vista Neos Gold High Income I - Cotas ETF Fund","105.58"
"AUVP11.SA","Btg Pactual Teva Auvp Acoes Fundamentos Fundo De Indice","127.97"
"AVLL3F.SA","ALPHAVILLE  ON      NM","0.68"
"AXIA3F.SA","AXIA ENERGIAON      N1","58.41"
"AXIA5F.SA","AXIA ENERGIAPNA     N1","64.63"
"AXIA6F.SA","AXIA ENERGIAPNB     N1","62.02"
"AXIA7.SA","AXIA Energia SA","56.94"
"AXIA7F.SA","AXIA ENERGIAPNC     N1","56.19"
"AZEV3F.SA","AZEVEDO     ON","0.23"
"AZEV4F.SA","AZEVEDO     PN","0.18"
"AZIN11.SA","Az Quest Infra-Yield Ii Fundo De Investimento Em Participacoes Em Infraestrutura","101.23"
"AZTE3F.SA","AZT ENERGIA ON","0.29"
"AZUL12.SA","AZUL        DM    0,00","24.99"
"AZUL12F.SA","AZUL        DM    0,00","25.00"
"AZUL14.SA","AZUL        DM    0,00","0.11"
"AZUL14F.SA","AZUL        DM    0,00","0.05"
"AZUL16.SA","AZUL        DM    0,00","20.00"
"AZUL16F.SA","AZUL        DM    0,00","20.00"
"AZUL53F.SA","AZUL        ON  P   N2","242.54"
"AZZA3F.SA","AZZAS 2154  ON      NM","26.30"
"B1ZE34.SA","--","47.40"
"B2AH34.SA","BOOZALLEN HHDRN","42.99"
"B2AP34.SA","Credicorp Ltd.","142.56"
"B2LN34.SA","BlackLine, Inc.","16.70"
"B2RK34.SA","Bruker Corporation","18.37"
"B2UR34.SA","Burlington Stores, Inc.","52.84"
"B3BR11.SA","IT NOW B3BR+CI","63.30"
"B3SA3F.SA","B3          ON      NM","17.91"
"B3SA3Q.SA","B3          ON      NM","16.82"
"B5MB11.SA","ETF Bradesco Ima-B5 Plus Fundo De Indice","127.45"
"B5P211.SA","It Now Ima-B5 P2 Fundo De Indice","104.87"
"BAAX39.SA","Ishares Msci All Country Asia Ex Japan ETF","51.14"
"BACW39.SA","Ishares Msci Acwi ETF","72.61"
"BAER39.SA","Ishares Us Aerospace & Defense ETF","61.54"
"BAGG39.SA","BKR US AGGREDRE","51.75"
"BAIQ39.SA","GX AI TECH  DRE","43.32"
"BALM3F.SA","BAUMER      ON","26.99"
"BALM4F.SA","BAUMER      PN","20.29"
"BAOK39.SA","BKR CSV ALOCDRE","52.35"
"BAUH4F.SA","EXCELSIOR   PN","90.00"
"BAZA3F.SA","AMAZONIA    ON","82.98"
"BBAJ39.SA","JP BTB ASIA DRE","65.66"
"BBAS3F.SA","BRASIL      ON      NM","23.94"
"BBDC3F.SA","BRADESCO    ON      N1","16.70"
"BBDC4F.SA","BRADESCO    PN      N1","19.27"
"BBER39.SA","JP BTB EUROPDRE","73.56"
"BBGO11.SA","Bb Fundo De Investimento De Credito Fiagro-Imobiliario","75.55"
"BBOI11.SA","Bb Etf Indice Futuro De Boi Gordo B3 Fundo De Indice","10.80"
"BBOV11.SA","Bb Etf Ibovespa Fundo De Indice","97.17"
"BBSD11.SA","BB ETF S&P Dividendos Brasil Fundo de Indice","144.96"
"BBSE3F.SA","BBSEGURIDADEON      NM","34.84"
"BBUG39.SA","Global X Funds","43.79"
"BCHI39.SA","Ishares Msci China Etf","37.00"
"BCHQ39.SA","Global X Funds","25.69"
"BCIC11.SA","B-Index Morningstar Setores Ciclicos Brasil Fundo De Indice","142.04"
"BCIR39.SA","FT NASDCYBERDRE","64.56"
"BCLO39.SA","Global X Funds","33.82"
"BCOM39.SA","BKR COMT ROLDRE","56.16"
"BCPX39.SA","Global X Funds","39.64"
"BCTE39.SA","GX CLEANCH  DRE","38.15"
"BCWV39.SA","iShares, Inc. - iShares MSCI Global Min Vol Factor ETF","62.22"
"BDAP11.SA","Bb Etf Indice Dap5 B3 Fundo De Indice","12.38"
"BDEF11.SA","B-Index Morningstar Setores Defensivos Brasil Fundo De Indice","173.31"
"BDIF11.SA","Btg Pactual Divida Infra FICF Incentivados De Investimento Em Infraestrutura Renda Fixa Credito Priv","77.89"
"BDIV11.SA","Btg Pactual Infraestrutura Dividendos Fundo De Investimento Em Participacoes Em Infraestrutura","39.21"
"BDLL4F.SA","BARDELLA    PN","7.00"
"BDOM11.SA","Investo Marketvector Brazil Domestic Exposure Etf - Fundo De Investimento De Indice","142.91"
"BDRI39.SA","Global X Funds","53.69"
"BDVD39.SA","Global X Funds","49.41"
"BDVY39.SA","Ishares Select Dividend Etf","78.26"
"BECH39.SA","BKR CHILE   DRE","67.97"
